Property_ID,Tenant_ID,Month,Monthly_Rent,Lease_Expiry_Date,Group
P07,P07_T4,2024-10-01,14974.654793675667,2024-11-01,Volatile Growth
P07,P07_T1,2024-11-01,67566.16798177782,2027-08-01,Volatile Growth
P07,P07_T2,2024-11-01,50674.62598633336,2027-07-01,Volatile Growth
P07,P07_T3,2024-11-01,33783.08399088891,2026-07-01,Volatile Growth
P07,P07_T4,2024-11-01,16891.541995444455,2024-11-01,Volatile Growth
P07,P07_T1,2024-12-01,62410.916291712565,2027-08-01,Volatile Growth
P07,P07_T2,2024-12-01,46808.18721878442,2027-07-01,Volatile Growth
P07,P07_T3,2024-12-01,31205.458145856282,2026-07-01,Volatile Growth
P07,P07_T4,2024-12-01,15602.729072928141,2024-11-01,Volatile Growth
P08,P08_T1,2023-01-01,47060.70724051443,2027-03-01,Volatile Growth
P08,P08_T2,2023-01-01,28236.424344308656,2026-06-01,Volatile Growth
P08,P08_T3,2023-01-01,18824.282896205772,2024-02-01,Volatile Growth
P08,P08_T1,2023-02-01,44732.7090699168,2027-03-01,Volatile Growth
P08,P08_T2,2023-02-01,26839.625441950076,2026-06-01,Volatile Growth
P08,P08_T3,2023-02-01,17893.08362796672,2024-02-01,Volatile Growth
P08,P08_T1,2023-03-01,49118.59594609686,2027-03-01,Volatile Growth
P08,P08_T2,2023-03-01,29471.157567658116,2026-06-01,Volatile Growth
P08,P08_T3,2023-03-01,19647.438378438743,2024-02-01,Volatile Growth
P08,P08_T1,2023-04-01,49044.90104267465,2027-03-01,Volatile Growth
P08,P08_T2,2023-04-01,29426.94062560479,2026-06-01,Volatile Growth
P08,P08_T3,2023-04-01,19617.960417069862,2024-02-01,Volatile Growth
P08,P08_T1,2023-05-01,49352.92926944724,2027-03-01,Volatile Growth
P08,P08_T2,2023-05-01,29611.757561668343,2026-06-01,Volatile Growth
P08,P08_T3,2023-05-01,19741.171707778896,2024-02-01,Volatile Growth
P08,P08_T1,2023-06-01,51379.552222708226,2027-03-01,Volatile Growth
P08,P08_T2,2023-06-01,30827.731333624935,2026-06-01,Volatile Growth
P08,P08_T3,2023-06-01,20551.82088908329,2024-02-01,Volatile Growth
P08,P08_T1,2023-07-01,49279.30613814543,2027-03-01,Volatile Growth
P08,P08_T2,2023-07-01,29567.583682887256,2026-06-01,Volatile Growth
P08,P08_T3,2023-07-01,19711.722455258176,2024-02-01,Volatile Growth
P08,P08_T1,2023-08-01,47005.540600506094,2027-03-01,Volatile Growth
P08,P08_T2,2023-08-01,28203.324360303657,2026-06-01,Volatile Growth
P08,P08_T3,2023-08-01,18802.216240202437,2024-02-01,Volatile Growth
P08,P08_T1,2023-09-01,46304.4035787052,2027-03-01,Volatile Growth
P08,P08_T2,2023-09-01,27782.64214722312,2026-06-01,Volatile Growth
P08,P08_T3,2023-09-01,18521.76143148208,2024-02-01,Volatile Growth
P08,P08_T1,2023-10-01,45509.160026978796,2027-03-01,Volatile Growth
P08,P08_T2,2023-10-01,27305.496016187277,2026-06-01,Volatile Growth
P08,P08_T3,2023-10-01,18203.66401079152,2024-02-01,Volatile Growth
P08,P08_T1,2023-11-01,52504.73041824012,2027-03-01,Volatile Growth
P08,P08_T2,2023-11-01,31502.83825094407,2026-06-01,Volatile Growth
P08,P08_T3,2023-11-01,21001.89216729605,2024-02-01,Volatile Growth
P08,P08_T1,2023-12-01,65603.26735555712,2027-03-01,Volatile Growth
P08,P08_T2,2023-12-01,39361.96041333427,2026-06-01,Volatile Growth
P08,P08_T3,2023-12-01,26241.30694222285,2024-02-01,Volatile Growth
P08,P08_T1,2024-01-01,61048.34335309623,2027-03-01,Volatile Growth
P08,P08_T2,2024-01-01,36629.00601185774,2026-06-01,Volatile Growth
P08,P08_T3,2024-01-01,24419.337341238494,2024-02-01,Volatile Growth
P08,P08_T1,2024-02-01,56742.020410276695,2027-03-01,Volatile Growth
P08,P08_T2,2024-02-01,34045.21224616602,2026-06-01,Volatile Growth
P08,P08_T3,2024-02-01,22696.80816411068,2024-02-01,Volatile Growth
P08,P08_T1,2024-03-01,51940.03544751734,2027-03-01,Volatile Growth
P08,P08_T2,2024-03-01,31164.0212685104,2026-06-01,Volatile Growth
P08,P08_T3,2024-03-01,20776.014179006936,2024-02-01,Volatile Growth
P08,P08_T1,2024-04-01,67154.59703076594,2027-03-01,Volatile Growth
P08,P08_T2,2024-04-01,40292.75821845957,2026-06-01,Volatile Growth
P08,P08_T3,2024-04-01,26861.838812306378,2024-02-01,Volatile Growth
P08,P08_T1,2024-05-01,59915.81396142097,2027-03-01,Volatile Growth
P08,P08_T2,2024-05-01,35949.48837685258,2026-06-01,Volatile Growth
P08,P08_T3,2024-05-01,23966.32558456839,2024-02-01,Volatile Growth
P08,P08_T1,2024-06-01,69599.16636208189,2027-03-01,Volatile Growth
P08,P08_T2,2024-06-01,41759.49981724913,2026-06-01,Volatile Growth
P08,P08_T3,2024-06-01,27839.666544832755,2024-02-01,Volatile Growth
P08,P08_T1,2024-07-01,65224.17910271279,2027-03-01,Volatile Growth
P08,P08_T2,2024-07-01,39134.507461627676,2026-06-01,Volatile Growth
P08,P08_T3,2024-07-01,26089.67164108512,2024-02-01,Volatile Growth
P08,P08_T1,2024-08-01,70374.12797736205,2027-03-01,Volatile Growth
P08,P08_T2,2024-08-01,42224.476786417225,2026-06-01,Volatile Growth
P08,P08_T3,2024-08-01,28149.65119094482,2024-02-01,Volatile Growth
P08,P08_T1,2024-09-01,69007.84714645041,2027-03-01,Volatile Growth
P08,P08_T2,2024-09-01,41404.70828787024,2026-06-01,Volatile Growth
P08,P08_T3,2024-09-01,27603.138858580165,2024-02-01,Volatile Growth
P08,P08_T1,2024-10-01,67349.24905971294,2027-03-01,Volatile Growth
P08,P08_T2,2024-10-01,40409.54943582776,2026-06-01,Volatile Growth
P08,P08_T3,2024-10-01,26939.699623885175,2024-02-01,Volatile Growth
P08,P08_T1,2024-11-01,65545.15279664376,2027-03-01,Volatile Growth
P08,P08_T2,2024-11-01,39327.09167798625,2026-06-01,Volatile Growth
P08,P08_T3,2024-11-01,26218.061118657504,2024-02-01,Volatile Growth
P08,P08_T1,2024-12-01,72506.78126265711,2027-03-01,Volatile Growth
P08,P08_T2,2024-12-01,43504.068757594265,2026-06-01,Volatile Growth
P08,P08_T3,2024-12-01,29002.712505062846,2024-02-01,Volatile Growth
P09,P09_T1,2023-01-01,42226.926962015976,2027-09-01,Volatile Growth
P09,P09_T2,2023-01-01,30162.09068715427,2027-08-01,Volatile Growth
P09,P09_T3,2023-01-01,24129.672549723415,2026-09-01,Volatile Growth
P09,P09_T4,2023-01-01,12064.836274861707,2024-07-01,Volatile Growth
P09,P09_T5,2023-01-01,12064.836274861707,2024-10-01,Volatile Growth
P09,P09_T1,2023-02-01,41937.06952647101,2027-09-01,Volatile Growth
P09,P09_T2,2023-02-01,29955.049661765006,2027-08-01,Volatile Growth
P09,P09_T3,2023-02-01,23964.039729412005,2026-09-01,Volatile Growth
P09,P09_T4,2023-02-01,11982.019864706002,2024-07-01,Volatile Growth
P09,P09_T5,2023-02-01,11982.019864706002,2024-10-01,Volatile Growth
P09,P09_T1,2023-03-01,41181.14572618507,2027-09-01,Volatile Growth
P09,P09_T2,2023-03-01,29415.104090132194,2027-08-01,Volatile Growth
P09,P09_T3,2023-03-01,23532.083272105756,2026-09-01,Volatile Growth
P09,P09_T4,2023-03-01,11766.041636052878,2024-07-01,Volatile Growth
P09,P09_T5,2023-03-01,11766.041636052878,2024-10-01,Volatile Growth
P09,P09_T1,2023-04-01,42856.76714336752,2027-09-01,Volatile Growth
P09,P09_T2,2023-04-01,30611.9765309768,2027-08-01,Volatile Growth
P09,P09_T3,2023-04-01,24489.581224781443,2026-09-01,Volatile Growth
P09,P09_T4,2023-04-01,12244.790612390721,2024-07-01,Volatile Growth
P09,P09_T5,2023-04-01,12244.790612390721,2024-10-01,Volatile Growth
P09,P09_T1,2023-05-01,44278.95171015643,2027-09-01,Volatile Growth
P09,P09_T2,2023-05-01,31627.822650111735,2027-08-01,Volatile Growth
P09,P09_T3,2023-05-01,25302.25812008939,2026-09-01,Volatile Growth
P09,P09_T4,2023-05-01,12651.129060044696,2024-07-01,Volatile Growth
P09,P09_T5,2023-05-01,12651.129060044696,2024-10-01,Volatile Growth
P09,P09_T1,2023-06-01,37865.337581567976,2027-09-01,Volatile Growth
P09,P09_T2,2023-06-01,27046.669701119987,2027-08-01,Volatile Growth
P09,P09_T3,2023-06-01,21637.335760895992,2026-09-01,Volatile Growth
P09,P09_T4,2023-06-01,10818.667880447996,2024-07-01,Volatile Growth
P09,P09_T5,2023-06-01,10818.667880447996,2024-10-01,Volatile Growth
P09,P09_T1,2023-07-01,42235.29322518775,2027-09-01,Volatile Growth
P09,P09_T2,2023-07-01,30168.06658941982,2027-08-01,Volatile Growth
P09,P09_T3,2023-07-01,24134.45327153586,2026-09-01,Volatile Growth
P09,P09_T4,2023-07-01,12067.22663576793,2024-07-01,Volatile Growth
P09,P09_T5,2023-07-01,12067.22663576793,2024-10-01,Volatile Growth
P09,P09_T1,2023-08-01,48203.42720290565,2027-09-01,Volatile Growth
P09,P09_T2,2023-08-01,34431.0194306469,2027-08-01,Volatile Growth
P09,P09_T3,2023-08-01,27544.81554451752,2026-09-01,Volatile Growth
P09,P09_T4,2023-08-01,13772.40777225876,2024-07-01,Volatile Growth
P09,P09_T5,2023-08-01,13772.40777225876,2024-10-01,Volatile Growth
P09,P09_T1,2023-09-01,48569.422873145435,2027-09-01,Volatile Growth
P09,P09_T2,2023-09-01,34692.4449093896,2027-08-01,Volatile Growth
P09,P09_T3,2023-09-01,27753.955927511677,2026-09-01,Volatile Growth
P09,P09_T4,2023-09-01,13876.977963755839,2024-07-01,Volatile Growth
P09,P09_T5,2023-09-01,13876.977963755839,2024-10-01,Volatile Growth
P09,P09_T1,2023-10-01,40175.98588426873,2027-09-01,Volatile Growth
P09,P09_T2,2023-10-01,28697.132774477668,2027-08-01,Volatile Growth
P09,P09_T3,2023-10-01,22957.706219582135,2026-09-01,Volatile Growth
P09,P09_T4,2023-10-01,11478.853109791067,2024-07-01,Volatile Growth
P09,P09_T5,2023-10-01,11478.853109791067,2024-10-01,Volatile Growth
P09,P09_T1,2023-11-01,43380.25097810959,2027-09-01,Volatile Growth
P09,P09_T2,2023-11-01,30985.893555792565,2027-08-01,Volatile Growth
P09,P09_T3,2023-11-01,24788.714844634054,2026-09-01,Volatile Growth
P09,P09_T4,2023-11-01,12394.357422317027,2024-07-01,Volatile Growth
P09,P09_T5,2023-11-01,12394.357422317027,2024-10-01,Volatile Growth
P09,P09_T1,2023-12-01,43931.56543902262,2027-09-01,Volatile Growth
P09,P09_T2,2023-12-01,31379.689599301873,2027-08-01,Volatile Growth
P09,P09_T3,2023-12-01,25103.7516794415,2026-09-01,Volatile Growth
P09,P09_T4,2023-12-01,12551.87583972075,2024-07-01,Volatile Growth
P09,P09_T5,2023-12-01,12551.87583972075,2024-10-01,Volatile Growth
P09,P09_T1,2024-01-01,43971.351994924255,2027-09-01,Volatile Growth
P09,P09_T2,2024-01-01,31408.108567803043,2027-08-01,Volatile Growth
P09,P09_T3,2024-01-01,25126.486854242437,2026-09-01,Volatile Growth
P09,P09_T4,2024-01-01,12563.243427121219,2024-07-01,Volatile Growth
P09,P09_T5,2024-01-01,12563.243427121219,2024-10-01,Volatile Growth
P09,P09_T1,2024-02-01,51016.08477948198,2027-09-01,Volatile Growth
P09,P09_T2,2024-02-01,36440.06055677284,2027-08-01,Volatile Growth
P09,P09_T3,2024-02-01,29152.048445418273,2026-09-01,Volatile Growth
P09,P09_T4,2024-02-01,14576.024222709137,2024-07-01,Volatile Growth
P09,P09_T5,2024-02-01,14576.024222709137,2024-10-01,Volatile Growth
P09,P09_T1,2024-03-01,49344.91565642133,2027-09-01,Volatile Growth
P09,P09_T2,2024-03-01,35246.36832601524,2027-08-01,Volatile Growth
P09,P09_T3,2024-03-01,28197.094660812192,2026-09-01,Volatile Growth
P09,P09_T4,2024-03-01,14098.547330406096,2024-07-01,Volatile Growth
P09,P09_T5,2024-03-01,14098.547330406096,2024-10-01,Volatile Growth
P09,P09_T1,2024-04-01,57777.555415461095,2027-09-01,Volatile Growth
P09,P09_T2,2024-04-01,41269.68243961507,2027-08-01,Volatile Growth
P09,P09_T3,2024-04-01,33015.74595169206,2026-09-01,Volatile Growth
P09,P09_T4,2024-04-01,16507.87297584603,2024-07-01,Volatile Growth
P09,P09_T5,2024-04-01,16507.87297584603,2024-10-01,Volatile Growth
P09,P09_T1,2024-05-01,50709.86359455493,2027-09-01,Volatile Growth
P09,P09_T2,2024-05-01,36221.33113896781,2027-08-01,Volatile Growth
P09,P09_T3,2024-05-01,28977.064911174253,2026-09-01,Volatile Growth
P09,P09_T4,2024-05-01,14488.532455587127,2024-07-01,Volatile Growth
P09,P09_T5,2024-05-01,14488.532455587127,2024-10-01,Volatile Growth
P09,P09_T1,2024-06-01,54182.79180596452,2027-09-01,Volatile Growth
P09,P09_T2,2024-06-01,38701.99414711752,2027-08-01,Volatile Growth
P09,P09_T3,2024-06-01,30961.595317694017,2026-09-01,Volatile Growth
P09,P09_T4,2024-06-01,15480.797658847008,2024-07-01,Volatile Growth
P09,P09_T5,2024-06-01,15480.797658847008,2024-10-01,Volatile Growth
P09,P09_T1,2024-07-01,50599.07884386619,2027-09-01,Volatile Growth
P09,P09_T2,2024-07-01,36142.19917419014,2027-08-01,Volatile Growth
P09,P09_T3,2024-07-01,28913.75933935211,2026-09-01,Volatile Growth
P09,P09_T4,2024-07-01,14456.879669676055,2024-07-01,Volatile Growth
P09,P09_T5,2024-07-01,14456.879669676055,2024-10-01,Volatile Growth
P09,P09_T1,2024-08-01,46217.406970459626,2027-09-01,Volatile Growth
P09,P09_T2,2024-08-01,33012.43355032831,2027-08-01,Volatile Growth
P09,P09_T3,2024-08-01,26409.946840262648,2026-09-01,Volatile Growth
P09,P09_T4,2024-08-01,13204.973420131324,2024-07-01,Volatile Growth
P09,P09_T5,2024-08-01,13204.973420131324,2024-10-01,Volatile Growth
P09,P09_T1,2024-09-01,60680.05776520832,2027-09-01,Volatile Growth
P09,P09_T2,2024-09-01,43342.89840372023,2027-08-01,Volatile Growth
P09,P09_T3,2024-09-01,34674.31872297619,2026-09-01,Volatile Growth
P09,P09_T4,2024-09-01,17337.159361488095,2024-07-01,Volatile Growth
P09,P09_T5,2024-09-01,17337.159361488095,2024-10-01,Volatile Growth
P09,P09_T1,2024-10-01,58385.69117435831,2027-09-01,Volatile Growth
P09,P09_T2,2024-10-01,41704.06512454165,2027-08-01,Volatile Growth
P09,P09_T3,2024-10-01,33363.252099633326,2026-09-01,Volatile Growth
P09,P09_T4,2024-10-01,16681.626049816663,2024-07-01,Volatile Growth
P09,P09_T5,2024-10-01,16681.626049816663,2024-10-01,Volatile Growth
P09,P09_T1,2024-11-01,58145.91508793677,2027-09-01,Volatile Growth
P09,P09_T2,2024-11-01,41532.796491383415,2027-08-01,Volatile Growth
P09,P09_T3,2024-11-01,33226.23719310673,2026-09-01,Volatile Growth
P09,P09_T4,2024-11-01,16613.118596553366,2024-07-01,Volatile Growth
P09,P09_T5,2024-11-01,16613.118596553366,2024-10-01,Volatile Growth
P09,P09_T1,2024-12-01,54173.67254470752,2027-09-01,Volatile Growth
P09,P09_T2,2024-12-01,38695.4803890768,2027-08-01,Volatile Growth
P09,P09_T3,2024-12-01,30956.38431126144,2026-09-01,Volatile Growth
P09,P09_T4,2024-12-01,15478.19215563072,2024-07-01,Volatile Growth
P09,P09_T5,2024-12-01,15478.19215563072,2024-10-01,Volatile Growth
P10,P10_T1,2023-01-01,28957.563421124,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-01-01,24131.302850936667,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-01-01,24131.302850936667,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-01-01,19305.042280749334,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-02-01,29319.798128787515,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-02-01,24433.16510732293,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-02-01,24433.16510732293,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-02-01,19546.532085858344,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-03-01,30539.713215033044,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-03-01,25449.76101252754,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-03-01,25449.76101252754,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-03-01,20359.808810022034,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-04-01,30797.468664655644,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-04-01,25664.557220546372,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-04-01,25664.557220546372,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-04-01,20531.6457764371,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-05-01,30832.282623316245,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-05-01,25693.56885276354,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-05-01,25693.56885276354,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-05-01,20554.855082210834,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-06-01,31016.749112021338,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-06-01,25847.29092668445,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-06-01,25847.29092668445,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-06-01,20677.832741347564,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-07-01,31703.026120486742,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-07-01,26419.188433738953,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-07-01,26419.188433738953,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-07-01,21135.350746991164,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-08-01,31750.550521493613,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-08-01,26458.79210124468,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-08-01,26458.79210124468,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-08-01,21167.033680995744,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-09-01,31936.122230378325,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-09-01,26613.43519198194,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-09-01,26613.43519198194,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-09-01,21290.74815358555,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-10-01,32610.83343580587,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-10-01,27175.694529838227,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-10-01,27175.694529838227,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-10-01,21740.555623870583,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-11-01,32822.86871104762,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-11-01,27352.390592539683,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-11-01,27352.390592539683,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-11-01,21881.91247403175,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2023-12-01,33031.95978476416,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2023-12-01,27526.633153970135,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2023-12-01,27526.633153970135,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2023-12-01,22021.30652317611,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-01-01,33628.25762638308,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-01-01,28023.5480219859,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-01-01,28023.5480219859,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-01-01,22418.83841758872,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-02-01,33775.09964398827,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-02-01,28145.916369990227,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-02-01,28145.916369990227,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-02-01,22516.733095992182,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-03-01,33692.958413891276,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-03-01,28077.4653449094,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-03-01,28077.4653449094,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-03-01,22461.97227592752,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-04-01,34165.9149340433,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-04-01,28471.595778369418,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-04-01,28471.595778369418,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-04-01,22777.276622695535,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-05-01,34753.24896512725,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-05-01,28961.04080427271,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-05-01,28961.04080427271,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-05-01,23168.83264341817,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-06-01,35149.281532672445,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-06-01,29291.067943893708,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-06-01,29291.067943893708,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-06-01,23432.854355114967,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-07-01,35991.0858602216,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-07-01,29992.57155018467,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-07-01,29992.57155018467,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-07-01,23994.05724014774,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-08-01,35193.477301226165,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-08-01,29327.897751021806,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-08-01,29327.897751021806,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-08-01,23462.318200817448,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-09-01,35898.46593390446,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-09-01,29915.388278253715,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-09-01,29915.388278253715,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-09-01,23932.310622602974,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-10-01,36860.100601115206,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-10-01,30716.750500929338,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-10-01,30716.750500929338,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-10-01,24573.40040074347,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-11-01,36602.854153234635,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-11-01,30502.378461028864,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-11-01,30502.378461028864,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-11-01,24401.902768823093,2024-09-01,High Lease Rollover Risk
P10,P10_T1,2024-12-01,37356.83979788268,2026-09-01,High Lease Rollover Risk
P10,P10_T2,2024-12-01,31130.699831568905,2024-11-01,High Lease Rollover Risk
P10,P10_T3,2024-12-01,31130.699831568905,2024-04-01,High Lease Rollover Risk
P10,P10_T4,2024-12-01,24904.559865255127,2024-09-01,High Lease Rollover Risk
P11,P11_T1,2023-01-01,26231.441876702873,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-01-01,26231.441876702873,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-01-01,20985.1535013623,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-01-01,15738.865126021723,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-01-01,15738.865126021723,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-02-01,25996.32046859794,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-02-01,25996.32046859794,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-02-01,20797.056374878353,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-02-01,15597.792281158763,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-02-01,15597.792281158763,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-03-01,25495.480927106073,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-03-01,25495.480927106073,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-03-01,20396.38474168486,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-03-01,15297.288556263644,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-03-01,15297.288556263644,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-04-01,26180.14487683586,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-04-01,26180.14487683586,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-04-01,20944.11590146869,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-04-01,15708.086926101516,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-04-01,15708.086926101516,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-05-01,26087.42647680404,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-05-01,26087.42647680404,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-05-01,20869.941181443235,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-05-01,15652.455886082424,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-05-01,15652.455886082424,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-06-01,26534.765288229173,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-06-01,26534.765288229173,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-06-01,21227.81223058334,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-06-01,15920.859172937504,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-06-01,15920.859172937504,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-07-01,26791.677671125024,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-07-01,26791.677671125024,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-07-01,21433.34213690002,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-07-01,16075.006602675014,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-07-01,16075.006602675014,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-08-01,26593.883826741716,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-08-01,26593.883826741716,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-08-01,21275.107061393373,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-08-01,15956.33029604503,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-08-01,15956.33029604503,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-09-01,26381.048502889043,2026-05-01,High Lease Rollover Risk
P11,P11_T2,2023-09-01,26381.048502889043,2027-11-01,High Lease Rollover Risk
P11,P11_T3,2023-09-01,21104.838802311235,2024-05-01,High Lease Rollover Risk
P11,P11_T4,2023-09-01,15828.629101733426,2024-04-01,High Lease Rollover Risk
P11,P11_T5,2023-09-01,15828.629101733426,2024-03-01,High Lease Rollover Risk
P11,P11_T1,2023-10-01,26257.06954419305,2026-05-01,High Lease Rollover Risk
